name,brand,price,cpu,gpu,ram_gb,storage_gb,storage_type,display_inch,resolution,weight_kg,os,rating,review_count,url,scraped_at,source
"Acer Aspire 5, mit 15.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 32 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Acer,1872.99,AMD Ryzen 7 7745HX,AMD Radeon RX 7600M,32,256,SSD,15.6,1920x1080,1.12,Windows 11 Home,4.8,189,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 16.0 Zoll Display, Apple M3 Max Prozessor, 24 GB RAM, 2048 GB SSD, Apple GPU (10-core), macOS",Apple,2051.06,Apple M3 Max,Apple GPU (10-core),24,2048,SSD,16.0,2560x1600,2.66,macOS,4.0,83,,2026-06-15,synthetic
"Acer ConceptD 5, mit 13.3 Zoll Display, Intel Core i3-1215U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Pro",Acer,1231.02,Intel Core i3-1215U,NVIDIA GeForce RTX 3060,16,512,SSD,13.3,1920x1080,2.83,Windows 11 Pro,4.0,88,,2026-06-15,synthetic
"Asus ProArt, mit 16.0 Zoll Display, Intel Core Ultra 7 155H Prozessor, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Asus,1243.57,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 3050,8,512,SSD,16.0,2560x1600,1.65,Windows 11 Home,4.7,756,,2026-06-15,synthetic
"Microsoft Surface Laptop 5, mit 17.3 Zoll Display, Intel Core Ultra 9 185H Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",Microsoft,2526.14,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 4080,32,512,SSD,17.3,1920x1080,1.78,Windows 11 Pro,4.3,187,,2026-06-15,synthetic
"Microsoft Surface Pro 9, mit 13.6 Zoll Display, Intel Core i3-1215U Prozessor, 24 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Microsoft,1342.98,Intel Core i3-1215U,NVIDIA GeForce RTX 3050,24,256,SSD,13.6,2560x1664,1.18,Windows 11 Home,4.4,447,,2026-06-15,synthetic
"HP Omen 16, mit 17.3 Zoll Display, Intel Core i7-1355U Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",HP,2020.0,Intel Core i7-1355U,NVIDIA GeForce RTX 4080,32,512,SSD,17.3,1920x1080,1.92,Windows 11 Pro,4.3,279,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 15.6 Zoll Display, AMD Ryzen 5 7530U Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Lenovo,1439.89,AMD Ryzen 5 7530U,AMD Radeon RX 6600M,16,256,SSD,15.6,1920x1080,3.14,Windows 11 Home,4.6,668,,2026-06-15,synthetic
"Dell XPS 15, mit 14.2 Zoll Display, Intel Core i5-1335U Prozessor, 8 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Dell,1355.47,Intel Core i5-1335U,NVIDIA GeForce RTX 3060,8,1024,SSD,14.2,3024x1964,1.24,Windows 11 Home,4.0,312,,2026-06-15,synthetic
"HP ENVY 15, mit 17.3 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Home",HP,988.7,Intel Core i5-1335U,Intel UHD Graphics,16,512,SSD,17.3,1920x1080,2.42,Windows 11 Home,4.5,264,,2026-06-15,synthetic
"Lenovo IdeaPad 5, mit 16.0 Zoll Display, Intel Core i3-1215U Prozessor, 16 GB RAM, 1024 GB SSD, Intel Iris Xe Graphics, Windows 11 Pro",Lenovo,927.64,Intel Core i3-1215U,Intel Iris Xe Graphics,16,1024,SSD,16.0,2560x1600,1.0,Windows 11 Pro,4.3,726,,2026-06-15,synthetic
"Acer Swift 3, mit 15.6 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4080, Ohne OS",Acer,1925.91,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4080,32,256,SSD,15.6,1920x1080,1.08,Ohne OS,5.0,270,,2026-06-15,synthetic
"Lenovo IdeaPad 5, mit 17.3 Zoll Display, Intel Core i7-1255U Prozessor, 16 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Home",Lenovo,1234.52,Intel Core i7-1255U,Intel UHD Graphics,16,512,SSD,17.3,1920x1080,1.6,Windows 11 Home,4.8,636,,2026-06-15,synthetic
"MSI Prestige 14, mit 15.6 Zoll Display, Intel Core Ultra 9 185H Prozessor, 8 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",MSI,1601.71,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 3060,8,256,SSD,15.6,1920x1080,2.5,Windows 11 Home,4.0,32,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 17.3 Zoll Display, AMD Ryzen 7 7735U Prozessor, 24 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Linux",Lenovo,1838.42,AMD Ryzen 7 7735U,AMD Radeon RX 7600M,24,256,SSD,17.3,1920x1080,1.24,Linux,4.3,124,,2026-06-15,synthetic
"Acer Predator Helios 16, mit 16.0 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Acer,1500.09,AMD Ryzen 9 7945HX,AMD Radeon RX 7600M,16,256,SSD,16.0,2560x1600,2.21,Windows 11 Home,4.8,57,,2026-06-15,synthetic
"Asus ProArt, mit 14.2 Zoll Display, AMD Ryzen 7 7735U Prozessor, 24 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Asus,1812.72,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 4070,24,512,SSD,14.2,3024x1964,0.99,Windows 11 Pro,4.3,530,,2026-06-15,synthetic
"MSI Stealth 16, mit 13.3 Zoll Display, Intel Core Ultra 5 125H Prozessor, 16 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Home",MSI,1089.14,Intel Core Ultra 5 125H,Intel UHD Graphics,16,512,SSD,13.3,1920x1080,1.52,Windows 11 Home,4.6,489,,2026-06-15,synthetic
"MSI Raider GE76, mit 15.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",MSI,1668.34,AMD Ryzen 7 7745HX,AMD Radeon RX 6600M,16,256,SSD,15.6,1920x1080,1.91,Windows 11 Home,4.4,606,,2026-06-15,synthetic
"Microsoft Surface Pro 9, mit 15.6 Zoll Display, Intel Core i7-1355U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Microsoft,1706.05,Intel Core i7-1355U,NVIDIA GeForce RTX 4070,16,512,SSD,15.6,1920x1080,2.73,Windows 11 Pro,4.8,170,,2026-06-15,synthetic
"Acer Aspire 5, mit 16.0 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",Acer,1714.06,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4050,16,512,SSD,16.0,2560x1600,3.07,Windows 11 Home,4.4,245,,2026-06-15,synthetic
"LG gram 14, mit 17.3 Zoll Display, Intel Core Ultra 7 155H Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",LG,2005.53,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4080,16,1024,SSD,17.3,1920x1080,0.97,Windows 11 Pro,3.9,445,,2026-06-15,synthetic
"Lenovo Legion 5, mit 17.3 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 32 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4070, Ohne OS",Lenovo,2134.62,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4070,32,1024,SSD,17.3,1920x1080,1.52,Ohne OS,4.0,711,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 13.3 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 32 GB RAM, 2048 GB SSD, AMD Radeon RX 7600M, Ohne OS",Lenovo,1951.51,AMD Ryzen 7 7745HX,AMD Radeon RX 7600M,32,2048,SSD,13.3,1920x1080,2.79,Ohne OS,3.9,112,,2026-06-15,synthetic
"Microsoft Surface Laptop 5, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Microsoft,1879.97,Intel Core i7-13700H,NVIDIA GeForce RTX 4070,32,512,SSD,15.6,1920x1080,1.25,Windows 11 Pro,4.2,843,,2026-06-15,synthetic
"HP Spectre x360, mit 13.6 Zoll Display, Intel Core i3-1215U Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Pro",HP,981.05,Intel Core i3-1215U,NVIDIA GeForce RTX 3050,16,256,SSD,13.6,2560x1664,1.1,Windows 11 Pro,4.2,777,,2026-06-15,synthetic
"Acer Predator Helios 16, mit 17.3 Zoll Display, AMD Ryzen 7 7735U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Acer,1593.91,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 3050,16,1024,SSD,17.3,1920x1080,3.09,Windows 11 Home,4.4,703,,2026-06-15,synthetic
"Dell XPS 15, mit 16.0 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 1024 GB SSD, Intel Iris Xe Graphics, Windows 11 Home",Dell,1317.02,Intel Core i5-1335U,Intel Iris Xe Graphics,16,1024,SSD,16.0,2560x1600,1.04,Windows 11 Home,4.7,681,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 16.0 Zoll Display, Intel Core Ultra 9 185H Prozessor, 24 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Lenovo,1927.25,Intel Core Ultra 9 185H,AMD Radeon RX 6600M,24,512,SSD,16.0,2560x1600,2.56,Windows 11 Home,4.2,357,,2026-06-15,synthetic
"Samsung Galaxy Book3 Ultra, mit 17.3 Zoll Display, Intel Core i7-1355U Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Samsung,1573.59,Intel Core i7-1355U,AMD Radeon RX 6600M,16,512,SSD,17.3,1920x1080,2.5,Windows 11 Home,4.9,805,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 13.6 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Home",Lenovo,1007.82,Intel Core i5-1335U,Intel UHD Graphics,16,512,SSD,13.6,2560x1664,2.1,Windows 11 Home,4.4,223,,2026-06-15,synthetic
"HP Omen 16, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",HP,1502.08,Intel Core i7-13700H,NVIDIA GeForce RTX 3050,32,512,SSD,15.6,1920x1080,2.81,Windows 11 Home,4.2,437,,2026-06-15,synthetic
"Lenovo IdeaPad 5, mit 16.0 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Lenovo,2279.8,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4080,32,1024,SSD,16.0,2560x1600,1.59,Windows 11 Home,4.7,469,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 16.0 Zoll Display, Apple M3 Max Prozessor, 16 GB RAM, 256 GB SSD, Apple GPU (10-core), macOS",Apple,1530.79,Apple M3 Max,Apple GPU (10-core),16,256,SSD,16.0,2560x1600,2.45,macOS,4.7,537,,2026-06-15,synthetic
"Dell Inspiron 15, mit 13.3 Zoll Display, AMD Ryzen 5 7530U Prozessor, 24 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",Dell,1524.48,AMD Ryzen 5 7530U,NVIDIA GeForce RTX 4070,24,1024,SSD,13.3,1920x1080,1.11,Windows 11 Home,4.3,138,,2026-06-15,synthetic
"Lenovo Yoga 7, mit 17.3 Zoll Display, AMD Ryzen 5 7535HS Prozessor, 24 GB RAM, 1024 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Lenovo,1611.39,AMD Ryzen 5 7535HS,AMD Radeon RX 6600M,24,1024,SSD,17.3,1920x1080,2.36,Windows 11 Home,5.0,710,,2026-06-15,synthetic
"Dell XPS 15, mit 13.3 Zoll Display, Intel Core i7-1355U Prozessor, 16 GB RAM, 2048 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",Dell,1881.73,Intel Core i7-1355U,NVIDIA GeForce RTX 4050,16,2048,SSD,13.3,1920x1080,2.5,Windows 11 Home,4.3,38,,2026-06-15,synthetic
"HP ENVY 15, mit 13.6 Zoll Display, AMD Ryzen 7 7735U Prozessor, 24 GB RAM, 128 GB SSD, Intel Iris Xe Graphics, Windows 11 Home",HP,1208.16,AMD Ryzen 7 7735U,Intel Iris Xe Graphics,24,128,SSD,13.6,2560x1664,1.17,Windows 11 Home,4.2,388,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 14.0 Zoll Display, Intel Core i7-1355U Prozessor, 32 GB RAM, 1024 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Lenovo,1752.77,Intel Core i7-1355U,AMD Radeon RX 6600M,32,1024,SSD,14.0,1920x1080,1.32,Windows 11 Home,4.7,7,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 16.0 Zoll Display, AMD Ryzen 7 7735U Prozessor, 24 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",Lenovo,1920.6,AMD Ryzen 7 7735U,NVIDIA GeForce RTX 4070,24,1024,SSD,16.0,2560x1600,1.99,Windows 11 Home,4.7,625,,2026-06-15,synthetic
"Dell Alienware m16, mit 16.0 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 32 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Dell,1624.29,AMD Ryzen 7 7745HX,AMD Radeon RX 7600M,32,256,SSD,16.0,2560x1600,1.79,Windows 11 Home,4.9,352,,2026-06-15,synthetic
"Acer Nitro 5, mit 17.3 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Linux",Acer,1614.03,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 3060,32,512,SSD,17.3,1920x1080,1.61,Linux,4.6,664,,2026-06-15,synthetic
